,Lam1,Lam2,Lam3,Lam4,Lam5,Lam6,Lam7,Lam8,Lam9,Lam10,Lam11,MS2,Mn2,vX,Yc,muC,g1p,epsilon,ZL11,ZL12,ZL21,ZL22,ZR11,ZR12,ZR21,ZR22,ZN11,ZN12,ZN21,ZN22,mXi_1,mXi_2,mns_1,mns_2,YnL11,YnL12,YnL13,YnL21,YnL22,YnL23,YnR11,YnR12,YnR13,YnR21,YnR22,YnR23,Omega1,Omega2,SIN1,SIN2,sv,MZp,mh1,mh2,theta,thetaf,T,S,U,g2mu,mChi,TWpSPheno,MZpSPheno,Omega3,Xf,Chan1,Chan2,Chan3
10,0.25814633317454044,0.0001060838660409,0.0140646618821723,0.0004746208700169,0.050081695029660554,8.32380940732089e-06,0.0140159992640054,0.0116392528015111,0.0359350075245892,0.4299413697991698,0.0064302740113195,35542320.14614417,4868305.165994584,12519.859706924068,0.4014394231643998,125.10025520601012,0.002991244158472,3.754251092472267e-06,-0.951591868427414,-0.3073644675996614,0.3073644675996614,-0.951591868427414,-0.951591868427414,-0.3073644675996614,0.3073644675996614,-0.951591868427414,-0.9999998739525828,0.0005020904488921,-0.0005020904488921,-0.9999998739525828,3558.329601167004,4147.3472227623815,2206.4236143575386,5961.738013880195,0.0,0.0181274411628986,0.0001493821458414,0.0,0.6588660918952666,0.0189392509097915,1.7433422010437317e-06,8.304922065386797e-06,8.136398011242945e-06,-4.670862286900695e-08,-2.1987319605065842e-07,-2.1412161864549578e-07,0.117,9.82e-06,3.477e-19,0.002462,0.002462,337.0496149142808,125.1,2801.8118772905445,3.2751760342746213e-06,1.8832185120154528,1.29397853e-10,5.63402267e-08,1.53455685e-06,-2.38543607e-13,3553.89411653858,0.0,337.049605,45.3,21.8,   80% ~chi ~Chi ->h2 Zp ,   10% ~chi ~Chi ->Xi1 xi1 ,    5% ~chi ~Chi ->h2 h2 
11,0.2581463326347612,0.211768392774957,0.4236491853829272,0.0008642911280577,0.25139885665825457,1.45791969425214e-05,0.1076902543089234,0.0472739728222348,0.0104184901607453,0.9031499462277958,0.215578613916256,47526705.07398362,4165269.1811517626,7465.426846157468,0.4818816113521272,473.44669435461566,0.0032281454802368,0.0008343933533693,-0.974589746182264,-0.2239973808694874,0.2239973808694874,-0.974589746182264,-0.974589746182264,-0.2239973808694874,0.2239973808694874,-0.974589746182264,-0.9999990965699712,0.0013441946442721,-0.0013441946442721,-0.9999990965699712,2548.9491000342414,2697.4307517496804,2040.8991109684384,6893.961493508911,0.0,0.0822480029703374,0.0001188046781726,0.0,0.217396798598928,0.0004406384702476,4.811240882467018e-06,2.226544128348884e-05,2.3069915647850675e-05,-1.7747525657994603e-06,-8.210950911480486e-06,-8.506182643751192e-06,0.113,2.15e-05,2.932e-15,1.834e-10,1.834e-10,216.8952043780569,125.1,3743.1419175167625,1.914808543202733e-06,0.2259141541561501,-1.72009243e-09,3.31545936e-08,1.32863862e-06,-2.11160616e-14,2543.7826462512153,0.0,216.895331,7.88,24.4,   80% ~chi ~Chi ->NS1 NS1 ,   10% ~chi ~Chi ->h2 Zp ,    6% ~chi ~Chi ->Xi1 xi1 
12,0.2581720438572425,0.6886603074068791,0.3386376157176597,0.0019855429362198,59.73762571539664,0.039098373163698665,0.0328678361661374,0.1461378791359547,0.0624571581198634,0.5540561551372968,0.006686955159506,39577910.52918445,1464902.5678671,234.85956165262377,0.8987163045812668,703.0595186816678,0.0493014306543515,1.3427903912907725e-06,-0.9999993892420944,-0.0011052218954904,0.0011052218954904,-0.9999993892420944,-0.9999993892420944,-0.0011052218954904,0.0011052218954904,-0.9999993892420944,-0.999997421309574,0.0022709852932458,-0.0022709852932458,-0.999997421309574,154.59375371710706,466.8291880763486,1210.331594178678,6291.097720524173,0.0,0.0967820000119264,0.0007823456697894,0.0,0.3917796543705095,0.4495368302357784,2.800786932427686e-09,3.8892074958876665e-08,5.266532379747039e-08,-8.508076804978081e-10,-4.0328709828855875e-09,-3.905781632403248e-09,0.109,0.00962,7.178e-14,4.214e-14,4.214e-14,104.21021153076629,125.1,1815.2327878274912,0.0006894366270999,0.0011052221204982,-1.70055922e-07,-2.50509951e-07,6.20507565e-06,-1.06341319e-12,149.2505254933608,0.0,104.210227,0.0919,25.9,   64% ~chi ~Chi ->Zp Zp ,   25% ~chi ~Chi ->Xi1 xi1 ,    4% ~chi ~Chi ->nu1 Nu1 
13,0.25814634710568907,0.0064687466115614,0.0048166597224402,0.0002026975033293,0.030325088688187427,2.1539957377548466e-05,0.0053821446272238,0.9645931976529164,0.0278632630512105,0.0020454195363613,0.0016633085642826,70610633.90787624,4280134.088605045,21240.61858235549,0.1137016356827143,676.3957092732518,0.0011042245564682,5.268681802630622e-06,-0.9997713327040784,-0.0213841600983338,0.0213841600983338,-0.9997713327040784,-0.9997713327040784,-0.0213841600983338,0.0213841600983338,-0.9997713327040784,-0.9999992119846488,0.0012554003670888,-0.0012554003670888,-0.9999992119846488,2291.727440012301,2729.328275358974,2068.8484933907184,8403.013382583431,0.0,0.0040390822378496,0.0141823171066592,0.0,0.0346524647193081,0.3491348544915368,-4.09942723120603e-08,-1.666583442963557e-08,9.7950780214891e-08,9.65713999887375e-10,-1.887631613255305e-09,-6.33828281538839e-09,0.112,1.36e-08,2.31e-19,3.063e-13,3.063e-13,211.08971369304817,125.1,3698.862609903304,8.243221935435367e-06,0.0213857902001235,-3.4715033e-10,-1.41275597e-07,1.66664677e-06,2.04569201e-14,1707.7286910428668,0.0,211.089813,5.53,24.5,  100% ~chi ~Chi ->Zp Zp ,0,0
14,0.25816416662150055,0.0053721697475555,0.0075595196963859,0.0001349834162061,0.6722160495946937,0.003459352292970068,0.0031676825881893,0.050896399398908,0.1423406831010399,0.5521183145232416,0.1171868005938183,16799320.346818924,5015466.490689315,3582.893539777262,0.5588235885474031,840.6666455242533,0.0071996258630318,0.0066382288773054,-0.9999952662677812,-0.0030769208682099,0.0030769208682099,-0.9999952662677812,-0.9999952662677812,-0.0030769208682099,0.0030769208682099,-0.9999952662677812,-0.0087830945060906,0.9999614278815444,0.9999614278815444,0.0087830945060906,1419.1485175685514,1442.6937782454945,2239.52371960855,4098.697396346664,0.0,0.0001716931334611,0.0311989310502037,0.0,0.0062138332303362,0.0060212050637081,1.457011700964223e-09,1.5891055719150812e-08,1.7540364875702925e-08,1.0410216726704338e-08,8.726290066997849e-09,-1.3784670223749952e-08,0.0484,0.0746,8.256e-13,8.248e-11,8.248e-11,232.14920703509165,125.1,2937.5709843340865,0.0003542947101677,0.0030769257233256,-2.13467758e-07,-7.5494071e-07,4.64658511e-06,9.95446008e-14,1415.773033545141,0.0,232.159688,0.0468,28.8,   98% ~chi ~Chi ->Zp Zp ,    2% ~chi ~Chi ->Xi1 xi1 ,0
15,0.25814642254497705,0.0002105400235064,0.0277941132531202,0.0020299967415237,0.006123553900513547,2.3482798632313683e-05,0.0006700721623701,0.0003099115415198,0.004003325069489,0.0474942875272089,0.6228132981629619,16555468.678640464,12595079.510703206,18150.422418866645,0.203021992173319,269.4300519437478,0.0018197323963152,0.000710152550746,-0.9999602134961398,-0.0089202816521921,0.0089202816521921,-0.9999602134961398,-0.9999602134961398,-0.0089202816521921,0.0089202816521921,-0.9999602134961398,-0.0083756349306262,0.999964923754583,0.999964923754583,0.0083756349306262,3321.8276682758114,3327.4170339860902,3548.9547067697563,4068.841196045929,0.0,0.0002896882154742,0.0532367287972596,0.0,0.0006893364296996,0.0003375076470826,3.6959114222132334e-09,2.453363389857396e-08,2.60116905870159e-08,2.5118540512967494e-07,2.376266524553775e-07,-3.373916547744887e-07,0.115,2.34e-16,3.132e-16,2.127e-14,2.127e-14,297.26005522856707,125.1,1420.3275462960066,5.242835133635801e-05,0.0089203999563486,-2.70399482e-09,1.05006584e-07,7.39673441e-07,2.21495257e-14,2605.6424689366863,0.0,297.260103,302.0,19.6,   93% ~chi ~Chi ->h2 Zp ,    6% ~chi ~Chi ->h2 h2 ,0
16,0.2581464395985,0.3084202026566013,0.0844971256613231,0.0007267537486649,148.757453387791,0.004000942031213875,0.0164645038215205,0.0267086146631334,0.0019511978583483,0.0009761920190192,0.0185776433232371,72718126.37207577,46157119.59991455,237.03231012991145,0.9550534961549964,1005.9339838711304,0.0540378681237624,9.307500523792358e-05,-0.9248023428290946,-0.3804479290229053,0.3804479290229053,-0.9248023428290946,-0.9248023428290946,-0.3804479290229053,0.3804479290229053,-0.9248023428290946,-0.9999891302295786,0.0046625553820608,-0.0046625553820608,-0.9999891302295786,180.9630351294133,182.32357595987787,6793.903119703324,8527.492384756246,0.0,0.0861866756654732,0.0001228471630688,0.0,0.0005823490770156,0.0024056926285844,-1.4869011568738272e-08,1.5468389190383663e-08,6.735270392425198e-08,-1.190807508405192e-06,-5.65418682427912e-06,-6.161048773415359e-06,0.112,0.00902,1.396e-13,1.578e-11,1.578e-11,115.27848544418576,125.1,2890.992179477952,2.799073368039104e-05,0.3902805993385503,4.81211882e-10,-9.81277034e-09,2.03562054e-07,1.9774028e-14,160.07379826806138,0.0,115.278486,0.107,25.7,   84% ~chi ~Chi ->Zp Zp ,    5% ~chi ~Chi ->nu1 Nu1 ,    5% ~chi ~Chi ->nu2 Nu2 
17,0.258146631499389,0.0160175881474171,0.0858737727954379,0.0017256615006883,15.113614691096698,0.002114461977419944,0.0212507144897591,0.0206959204877396,0.0161187396255619,0.0031476533200592,0.0046518404434429,52083765.987287514,3256881.654171252,282.5127694406486,0.8541332751799126,576.5673357225834,0.047353437382051,1.6531545354437924e-06,-0.9999945850585936,0.0032908742745956,-0.0032908742745956,-0.9999945850585936,-0.9999945850585936,0.0032908742745956,-0.0032908742745956,-0.9999945850585936,-0.0014537369055609,0.9999989433239465,0.9999989433239465,0.0014537369055609,172.11433231674792,174.29724813833226,1804.683255912586,7216.908339953301,0.0,0.000124896253878,0.7010817515735739,0.0,0.0020106559562787,0.1244988900292814,-1.0959843458922756e-07,-7.617527654905598e-08,1.2956842565599792e-07,6.233318653106114e-07,4.884864568410151e-07,-6.596311386520289e-07,0.09,0.0274,2.425e-15,1.46e-16,1.46e-16,120.40155663570916,125.1,1098.3032248813906,0.0001235347490085,4.7090981001701175,-5.14854417e-09,1.18124532e-07,2.8089571e-06,2.15909087e-14,170.6273815091786,0.0,120.401576,0.0591,26.3,   47% ~chi ~Chi ->Xi1 xi1 ,   27% ~chi ~Chi ->Zp Zp ,   21% ~chi ~Chi ->Xi2 xi2 
18,0.2581467236345349,0.0001967625420423,0.0001232211103369,0.017359486352521,0.011551825821438027,6.719891367625545e-05,0.1483234911354528,0.0480104689464783,0.001570984072025,0.2075724094416753,0.3095178005980559,123357266.05196273,59878007.09347586,23779.2251223532,0.3782010204579968,766.2576994043595,0.0021573137221929,1.2788819578807517e-06,-0.895600956704845,-0.444858321659117,0.444858321659117,-0.895600956704845,-0.895600956704845,-0.444858321659117,0.444858321659117,-0.895600956704845,-0.0014860650405382,0.999998895804738,0.999998895804738,0.0014860650405382,6463.950636004276,6482.956845186629,7738.088077391977,11106.63162493304,0.0,0.216479171043336,0.0001680460982223,0.0,0.4732383775778345,0.0006967417828619,-1.8105414271556704e-06,-9.231354956865264e-06,-7.5642605667242335e-06,8.279040027540202e-07,4.219454174206604e-06,3.456743498289505e-06,0.111,0.00617,6.957e-17,6.964e-17,6.964e-17,461.693237935366,125.1,2555.77733967746,6.0378181202944925e-05,0.4610160610168603,1.07763268e-08,1.30478599e-07,8.98995573e-08,5.87783301e-16,6359.242653481081,0.0,461.693392,137.0,21.4,   89% ~chi ~Chi ->h2 Zp ,    5% ~chi ~Chi ->h2 h2 ,    3% ~chi ~Chi ->Xi1 xi1 
19,0.258146334738728,0.5930168681270287,0.5443318314515085,0.0019718372768321,1.9560268893112212,7.589199610729113e-05,0.0002347400831527,0.25086275999327,0.0299517735466338,0.0793252318823385,0.1687914525812388,72670464.1251899,5563768.1014094325,2004.583514963833,0.9265685828296714,650.8631127138799,0.0204014827730942,9.11141454865474e-05,-0.997114940825054,-0.0759064870972758,0.0759064870972758,-0.997114940825054,-0.997114940825054,-0.0759064870972758,0.0759064870972758,-0.997114940825054,-0.0011940388194462,0.9999992871353948,0.9999992871353948,0.0011940388194462,1323.2504149309264,1327.1140404581472,2358.764104655112,8524.69730402141,0.0,0.3887936985358884,0.0052494928421427,0.0,0.0058686499278135,0.0004320208873638,-1.4750119463350373e-08,-7.135543554055781e-08,-7.151668145741555e-08,1.0149180793182915e-06,4.752553927358309e-06,4.682248708623198e-06,0.049,0.0726,2.121e-16,1.952e-14,1.952e-14,368.0682813742461,125.1,2803.5710379614,4.775148848467366e-06,0.075979569678944,-1.41134805e-10,1.22765813e-07,1.64103727e-06,-2.07561155e-13,1313.3688970617782,0.0,368.068323,0.0451,28.9,   94% ~chi ~Chi ->Zp Zp ,    3% ~chi ~Chi ->Xi1 xi1 ,    3% ~chi ~Chi ->Xi2 xi2 
