6.07954346493  3.8657524745e-39
6.21653505673  3.24069603579e-39
6.3095734448  2.61228933038e-39
6.59712690932  1.83581869105e-39
6.79607345883  1.45111598996e-39
6.949210767  1.12477027326e-39
7.21214610452  8.89070438446e-40
7.48503005261  6.24805265474e-40
7.82615395623  4.56640543234e-40
8.00250227816  3.75377368193e-40
8.42958999557  2.69021651243e-40
8.87947107337  1.92799712955e-40
9.21544112837  1.5239780905e-40
9.56412318806  1.18124620303e-40
9.77963352486  9.71033118827e-41
10  8.46563567729e-41
10.5336927158  6.69162992858e-41
11.0958682231  4.79568957915e-41
11.4304812641  4.09983102363e-41
11.8629731757  3.43692624743e-41
12.4960914129  2.77046833961e-41
12.9689025167  2.36847107413e-41
13.6610433972  1.9469809495e-41
14.4974067037  1.5091187126e-41
15.2711227393  1.26510816761e-41
16.0861314361  1.10294331179e-41
17.0709647088  9.06664911341e-42
17.9820296605  7.90446244519e-42
18.8015454286  7.16669874207e-42
19.8049702127  6.49779427959e-42
21.0174801133  5.89132207441e-42
21.8127126099  5.44716101254e-42
22.9768411931  5.13615708595e-42
23.669743321  4.8429098297e-42
24.2030984708  4.65677340897e-42
24.7484718208  4.56640543234e-42
26.4594398065  4.30568796565e-42
28.2886943463  4.30568796565e-42
29.577927626  4.30568796565e-42
31.1564800783  4.39089641138e-42
33.3104611543  4.47779111011e-42
36.4158391912  4.65677340897e-42
38.9334223163  4.8429098297e-42
41.6250567591  5.03648633053e-42
44.1734470314  5.23780029973e-42
46.1866144578  5.34145500628e-42
48.2915302842  5.66489010626e-42
53.1871171866  6.00790980703e-42
56.4433657688  6.37169999282e-42
57.7152156318  6.49779427959e-42
61.2486857466  6.89124788727e-42
66.4631078354  7.30852584745e-42
75.9705308865  8.38309244362e-42
88.7947107337  9.61565169025e-42
97.7963352486  1.03997111398e-41
119.514157642  1.26510816761e-41
143.901233324  1.53898377968e-41
164.486035139  1.73100320642e-41
202.512396424  2.10573761632e-41
219.753339643  2.27743928872e-41
243.835409827  2.51188643151e-41
280.793530094  2.88120704541e-41
340.610525636  3.43692624743e-41
419.353860257  4.09983102363e-41
461.866144578  4.70262583614e-41
486.515604283  4.98737863396e-41
