6.03882411906  2.63685378417e-44
6.21800108732  2.01912361076e-44
6.44946677104  1.43756470625e-44
6.59246175587  1.27319689924e-44
6.73862716803  1.0485394993e-44
6.98947320727  7.46533480799e-45
7.09240701673  6.00130382367e-45
7.3564225446  4.48500302381e-45
7.63026607567  3.35181365827e-45
7.91430345832  2.75995661748e-45
8.03085722139  2.38603894056e-45
8.20891415964  2.06262074688e-45
8.39091890475  1.74034327997e-45
8.57695898591  1.46842056967e-45
8.89623710246  1.1243302654e-45
9.16019590661  9.25869350344e-46
9.43198658951  7.62439721042e-46
9.71184152955  6.4326161352e-46
10.0733657571  5.16991864834e-46
10.6800043251  3.86278543151e-46
11.3231759013  2.68372809666e-46
11.9176458663  2.15659082252e-46
12.1818791201  1.9568711879e-46
12.6353507326  1.65086265797e-46
13.1057028691  1.39270664943e-46
13.3962772452  1.26372953414e-46
14.2030282996  9.91114072169e-47
15.0583635428  8.15916622704e-47
15.9652088135  7.05051029994e-47
16.681005372  5.94751902035e-47
17.3019573885  5.52827715492e-47
17.685569433  5.13937857684e-47
18.6140668736  4.66199097632e-47
20.4696827181  3.74455459649e-47
21.5443469003  3.39672967814e-47
22.5102828643  3.2345051947e-47
23.3482302916  3.0065042439e-47
23.8658978686  2.86357748443e-47
25.1188643151  2.7266060204e-47
26.0539164357  2.72555722594e-47
27.0237759608  2.5955869919e-47
27.8255940221  2.59478824299e-47
29.2864456463  2.59339102382e-47
29.2864456463  2.53128874176e-47
31.277936617  2.59159570462e-47
32.9200372123  2.65374781213e-47
35.4165578143  2.71676326445e-47
37.0044512451  2.78213122598e-47
39.8107170553  2.91807247115e-47
42.2081993836  2.98782429477e-47
45.4090961097  3.21070077532e-47
49.2111475092  3.36732379186e-47
53.3315403003  3.53158712464e-47
59.0783791159  3.7938576876e-47
64.0249438626  3.97892801241e-47
71.9685673001  4.48603844167e-47
80.3085722139  4.81881978784e-47
92.9509789881  5.56455247511e-47
99.2716857619  5.83689824066e-47
107.583589854  6.42569044112e-47
116.591440118  6.73914569299e-47
126.353507326  7.24129444656e-47
140.995856222  8.16481846197e-47
160.823387767  9.20399996165e-47
180.776867696  1.01285482505e-46
209.235282954  1.16959838131e-46
240.409918351  1.3507025901e-46
266.315733984  1.48661037556e-46
286.512026966  1.59750394083e-46
324.422607917  1.80096565285e-46
346.483485573  1.88911027394e-46
409.919343661  2.23446178919e-46
444.241418923  2.45986124271e-46
477.930866097  2.64335436759e-46
495.721888185  2.70716433508e-46
