5.142264623330959, 1.7018214953598375e-40
5.542912389696371, 9.028949253528257e-41
5.99756230077798, 3.9763478718309535e-41
6.489068826956945, 2.1129159541588332e-41
7.021181130239768, 9.858167495636241e-42
7.6361539179880555, 5.847857335554008e-42
8.132500360245308, 3.9262029040421485e-42
8.75263847521312, 2.3541552935153127e-42
9.518863405441605, 1.572194245391143e-42
10.244145768137228, 1.1020874870012229e-42
11.141390858361294, 6.572887767314047e-43
12.116709021564745, 4.413334854289881e-43
13.039965671150332, 3.0715481224655022e-43
14.331123260182514, 1.9264191761262434e-43
15.584770783783494, 1.5203673206324275e-43
16.948083968958773, 1.1999033327186465e-43
17.953758362822416, 1.0470624431600783e-43
20.042533703907395, 7.887464480660975e-44
21.79487678362993, 7.008186780809315e-44
23.700474971767274, 6.193474453388289e-44
25.37064096125576, 5.701875604177544e-44
29.22496597765883, 4.837946934340353e-44
31.77897793488876, 4.761909781262967e-44
34.556188683270754, 4.6870676906214845e-44
37.3801782580618, 4.508020588602834e-44
43.51003088178642, 4.4212755549338905e-44
47.3116155989624, 4.567975507894352e-44
51.445552738574385, 4.668967085444852e-44
55.35752021985624, 4.875944882951808e-44
64.77172690249456, 5.204677315037343e-44
70.43154369573178, 5.262737597881811e-44
76.58503625024336, 5.496257080641108e-44
82.40895061640373, 5.678398608155149e-44
95.41726129873044, 6.39645340283688e-44
103.75271785110772, 6.862658801687165e-44
112.81655998998403, 7.323286161983594e-44
121.3943788632728, 7.800499258825606e-44
140.55647656068757, 8.802694325012678e-44
152.83549673026977, 9.393538481424782e-44
166.1865728403488, 1.0132624636810452e-43
179.76257531020488, 1.0541380317842867e-43
207.04978149920916, 1.211412364002278e-43
225.13592625425397, 1.3208815546685479e-43
244.80239725062137, 1.4325051112610682e-43
264.79946600196814, 1.5087569871446727e-43
304.9933225199857, 1.7593979135923003e-43
331.6349994175757, 1.9183857788181407e-43
360.6059538472815, 2.0582072940918634e-43
388.02228290934823, 2.2200589288269052e-43
449.2692780134085, 2.541537806213566e-43
488.51464134840694, 2.7563151934374325e-43
531.1882349645996, 2.989242743900976e-43
574.5804452619375, 3.129035602956668e-43
661.7931630514079, 3.6912090766474666e-43
719.6032880869221, 4.003141576428105e-43
782.463345251098, 4.341434513236069e-43
841.9560996967648, 4.6326501677793746e-43
974.8519544680605, 5.332135127853808e-43
1060.006903367705, 5.813973133073513e-43
1152.6002794960848, 6.339352394789488e-43
1240.233930866828, 6.7889226154405954e-43
1435.9854557013778, 7.955565625865249e-43
1561.421187291625, 8.674469738316779e-43
1697.8106715739555, 9.509427658840254e-43
1826.9079062936264, 1.0020551769488349e-42
2115.248597014996, 1.1869733776406275e-42
2300.0191002317056, 1.2942341410717242e-42
2482.665768404036, 1.4081105610699765e-42
2500.9392445619405, 1.3960648343067485e-42
2677.0414899690613, 1.4851019540036927e-42
3083.376348561297, 1.7519205621008183e-42
3352.714430304572, 1.910232736999846e-42
3532.8714124071244, 2.016362930633956e-42
3626.5552639439575, 2.0604892173101605e-42
3814.7582580205326, 2.1827781052142354e-42
3861.610583196221, 2.2465057134073146e-42
4005.771892873557, 2.2468197830915697e-42
4471.137538453797, 2.5801404104236904e-42
4751.032170172322, 2.7177143728428372e-42
4785.942824893186, 2.7889831134954696e-42
5105.098529267773, 2.954665054492802e-42
5342.001459759026, 3.10755912201376e-42
5489.404883363185, 3.175577938124087e-42
5808.678949657529, 3.3161410720571965e-42
5808.649131890873, 3.3641228611199284e-42
6837.012995385403, 3.991323206285297e-42
6586.128264609405, 3.8302723799579054e-42
7389.900198390892, 4.325188758816337e-42
7951.747584732703, 4.6581343120248156e-42
8467.200019806372, 4.97958385256807e-42
8737.61608636939, 4.688586316391884e-42
9701.557171396935, 5.718887022776809e-42
